row_index,example_index,worker_id,aspect,original,simplification,human_rating,raw_output,parsed_output,model
3441,260,5,1,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",5.0,"20
The",20,Qwen3-4B
3442,260,1,2,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",0.0,"20
The",20,Qwen3-4B
3443,260,14,1,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",0.0,"20
The",20,Qwen3-4B
3444,260,23,2,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",1.0,"20
The",20,Qwen3-4B
3445,260,2,0,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",52.0,"20
The",20,Qwen3-4B
3446,260,2,1,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",10.0,"20
The",20,Qwen3-4B
3447,260,14,2,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",0.0,"20
The",20,Qwen3-4B
3448,260,14,0,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",0.0,"20
The",20,Qwen3-4B
3449,260,7,2,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",0.0,"20
The",20,Qwen3-4B
3450,260,13,1,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",0.0,"20
The",20,Qwen3-4B
3451,260,13,0,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",0.0,"20
The",20,Qwen3-4B
3452,260,13,2,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",0.0,"20
The",20,Qwen3-4B
3453,260,27,1,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",0.0,"20
The",20,Qwen3-4B
3454,260,23,0,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",1.0,"20
The",20,Qwen3-4B
3455,260,11,0,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",5.0,"20
The",20,Qwen3-4B
3456,260,11,1,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",6.0,"20
The",20,Qwen3-4B
3457,260,5,2,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",4.0,"20
The",20,Qwen3-4B
3458,260,27,0,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",0.0,"20
The",20,Qwen3-4B
3459,260,19,2,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",1.0,"20
The",20,Qwen3-4B
3460,260,11,2,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",6.0,"20
The",20,Qwen3-4B
3461,260,15,2,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",5.0,"20
The",20,Qwen3-4B
3462,260,15,1,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",2.0,"20
The",20,Qwen3-4B
3463,260,5,0,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",24.0,"20
The",20,Qwen3-4B
3464,260,15,0,Events Europe July 29 — battle of Stiklestad( Norway): Olav Haraldsson loses to his Pagan Vassals and is killed in the battle.,"In the battle of July 29, the battle of Stiklestad( Norway): Olav Haraldsson Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),. Haraldsson(.),.(.),.(.), and is loses( ..)(.),",27.0,"20
The",20,Qwen3-4B
3465,262,10,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,20.0,"41
The",41,Qwen3-4B
3466,262,24,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,6.0,"41
The",41,Qwen3-4B
3467,262,24,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,5.0,"41
The",41,Qwen3-4B
3468,262,24,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,77.0,"41
The",41,Qwen3-4B
3469,262,10,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3470,262,5,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,11.0,"41
The",41,Qwen3-4B
3471,262,10,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,12.0,"41
The",41,Qwen3-4B
3472,262,5,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,2.0,"41
The",41,Qwen3-4B
3473,262,5,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,34.0,"41
The",41,Qwen3-4B
3474,262,9,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,1.0,"41
The",41,Qwen3-4B
3475,262,27,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3476,262,6,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3477,262,13,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3478,262,2,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,9.0,"41
The",41,Qwen3-4B
3479,262,11,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,6.0,"41
The",41,Qwen3-4B
3480,262,11,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,9.0,"41
The",41,Qwen3-4B
3481,262,11,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,9.0,"41
The",41,Qwen3-4B
3482,262,13,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3483,262,13,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,16.0,"41
The",41,Qwen3-4B
3484,262,27,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3485,262,19,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,1.0,"41
The",41,Qwen3-4B
3486,262,19,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,1.0,"41
The",41,Qwen3-4B
3487,262,25,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3488,262,2,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,6.0,"41
The",41,Qwen3-4B
3489,262,2,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,20.0,"41
The",41,Qwen3-4B
3490,262,25,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,6.0,"41
The",41,Qwen3-4B
3491,262,25,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,5.0,"41
The",41,Qwen3-4B
3492,262,19,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,2.0,"41
The",41,Qwen3-4B
3493,262,6,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3494,262,6,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3495,262,14,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3496,262,14,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3497,262,27,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3498,262,3,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,3.0,"41
The",41,Qwen3-4B
3499,262,9,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,4.0,"41
The",41,Qwen3-4B
3500,262,14,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3501,262,8,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3502,262,15,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,6.0,"41
The",41,Qwen3-4B
3503,262,8,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3504,262,9,2,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,0.0,"41
The",41,Qwen3-4B
3505,262,15,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,6.0,"41
The",41,Qwen3-4B
3506,262,3,1,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,56.0,"41
The",41,Qwen3-4B
3507,262,15,0,This resulted in both Montenegro and Serbia becoming independent countries.,This resulted and becoming countries.,12.0,"41
The",41,Qwen3-4B
